neuron_id,lag,time,cc,session_name,bin_width,state
2305,0,0.0,0.21512532406603316,acute_15,0.5,sw
2309,0,0.0,0.10032212806843892,acute_15,0.5,sw
2316,0,0.0,0.07545786551977156,acute_15,0.5,sw
2324,0,0.0,0.2169940818881829,acute_15,0.5,sw
2334,0,0.0,0.049227992295109886,acute_15,0.5,sw
2339,0,0.0,0.08094332783832996,acute_15,0.5,sw
2344,0,0.0,0.030274775719656526,acute_15,0.5,sw
2353,0,0.0,0.04181543037873446,acute_15,0.5,sw
2354,0,0.0,0.07775632950686535,acute_15,0.5,sw
2361,0,0.0,0.20981596032403996,acute_15,0.5,sw
2362,0,0.0,0.14635014379636435,acute_15,0.5,sw
2406,0,0.0,-0.07454468454069359,acute_16,0.5,sw
2407,0,0.0,0.06441190031189763,acute_16,0.5,sw
2412,0,0.0,0.05961699594252395,acute_16,0.5,sw
2413,0,0.0,0.10567695896062854,acute_16,0.5,sw
2422,0,0.0,-0.011756043104919222,acute_16,0.5,sw
2425,0,0.0,0.09577939359961204,acute_16,0.5,sw
2428,0,0.0,0.008587952209879741,acute_16,0.5,sw
2461,0,0.0,-0.17106635789409086,acute_14,0.5,sw
2463,0,0.0,-0.11533840727170873,acute_14,0.5,sw
2465,0,0.0,-0.01060387839938729,acute_14,0.5,sw
2469,0,0.0,0.02520326875849162,acute_14,0.5,sw
2487,0,0.0,0.0293653944523771,acute_14,0.5,sw
2494,0,0.0,-0.04041620894542831,acute_14,0.5,sw
2496,0,0.0,-0.04435685597144964,acute_14,0.5,sw
2503,0,0.0,0.04118522395814131,acute_14,0.5,sw
2525,0,0.0,0.3190674079922151,acute_12,0.5,sw
2526,0,0.0,0.2537899897636135,acute_12,0.5,sw
2528,0,0.0,0.2571366518949375,acute_12,0.5,sw
2542,0,0.0,0.07207075448075557,acute_12,0.5,sw
2544,0,0.0,0.3030601074444698,acute_12,0.5,sw
2555,0,0.0,0.16016106982224437,acute_12,0.5,sw
2558,0,0.0,0.12468013500099177,acute_12,0.5,sw
2559,0,0.0,0.27779005037725857,acute_12,0.5,sw
2562,0,0.0,0.1321763734257896,acute_12,0.5,sw
2564,0,0.0,0.02038187153072305,acute_12,0.5,sw
2566,0,0.0,0.23726295400518732,acute_12,0.5,sw
2569,0,0.0,0.25920086841051687,acute_12,0.5,sw
2570,0,0.0,0.30324756798852026,acute_12,0.5,sw
2571,0,0.0,0.32123465275430574,acute_12,0.5,sw
2573,0,0.0,0.2296187474846865,acute_12,0.5,sw
2586,0,0.0,0.18824223469792115,acute_12,0.5,sw
2587,0,0.0,-0.005518459582344138,acute_12,0.5,sw
2589,0,0.0,0.003203845258586392,acute_12,0.5,sw
2590,0,0.0,0.31519081483958983,acute_12,0.5,sw
2592,0,0.0,0.09097552694940646,acute_11,0.5,sw
2594,0,0.0,0.16017630353492132,acute_11,0.5,sw
2598,0,0.0,0.10992129746608473,acute_11,0.5,sw
2601,0,0.0,0.09011591780616152,acute_11,0.5,sw
2603,0,0.0,0.1381215472060603,acute_11,0.5,sw
2606,0,0.0,0.058364341286146426,acute_11,0.5,sw
2607,0,0.0,0.2020408087470409,acute_11,0.5,sw
2610,0,0.0,-0.004668267304454607,acute_11,0.5,sw
2612,0,0.0,-0.13645285094801343,acute_11,0.5,sw
2617,0,0.0,0.07482954530628963,acute_11,0.5,sw
2620,0,0.0,0.08512308044959216,acute_11,0.5,sw
2626,0,0.0,0.16934839037327687,acute_11,0.5,sw
2627,0,0.0,-0.04361314550499439,acute_11,0.5,sw
1,0,0.0,,ESHOCK_03_LOC1,1.0,sw
9,0,0.0,0.10319167153968814,ESHOCK_04_LOC1,1.0,sw
12,0,0.0,0.08807298966893164,ESHOCK_04_LOC1,1.0,sw
22,0,0.0,-0.10492655859294789,ESHOCK_04_LOC1,1.0,sw
27,0,0.0,0.15586376713139813,ESHOCK_04_LOC1,1.0,sw
31,0,0.0,0.08433649511262906,ESHOCK_04_LOC1,1.0,sw
32,0,0.0,0.009274455522353016,ESHOCK_04_LOC1,1.0,sw
35,0,0.0,0.10857195541986459,ESHOCK_04_LOC1,1.0,sw
39,0,0.0,0.13943086177283984,ESHOCK_04_LOC1,1.0,sw
49,0,0.0,0.13658187370891933,ESHOCK_06_LOC1,1.0,sw
51,0,0.0,-0.09928525930801843,ESHOCK_06_LOC1,1.0,sw
52,0,0.0,-0.14849767901510308,ESHOCK_06_LOC1,1.0,sw
55,0,0.0,-0.01790535088263576,ESHOCK_06_LOC1,1.0,sw
57,0,0.0,0.05560023041830939,ESHOCK_06_LOC1,1.0,sw
58,0,0.0,0.05198731652714106,ESHOCK_06_LOC1,1.0,sw
60,0,0.0,0.1101425153901372,ESHOCK_06_LOC1,1.0,sw
63,0,0.0,-0.008903072842117284,ESHOCK_06_LOC1,1.0,sw
64,0,0.0,0.1272394762390158,ESHOCK_06_LOC1,1.0,sw
69,0,0.0,0.0009853971207498863,ESHOCK_06_LOC1,1.0,sw
75,0,0.0,0.21620903789033066,ESHOCK_06_LOC1,1.0,sw
76,0,0.0,-0.0757085545538018,ESHOCK_06_LOC1,1.0,sw
77,0,0.0,0.17891692288857008,ESHOCK_06_LOC1,1.0,sw
81,0,0.0,-0.031617934159202325,ESHOCK_07_LOC1,1.0,sw
82,0,0.0,0.025938425338973867,ESHOCK_07_LOC1,1.0,sw
85,0,0.0,0.3130970776610837,ESHOCK_07_LOC1,1.0,sw
86,0,0.0,0.16661629310073423,ESHOCK_07_LOC1,1.0,sw
88,0,0.0,0.2798791788379012,ESHOCK_07_LOC1,1.0,sw
89,0,0.0,0.12206429884789198,ESHOCK_07_LOC1,1.0,sw
90,0,0.0,0.11953615600281291,ESHOCK_07_LOC1,1.0,sw
91,0,0.0,0.15782710641965636,ESHOCK_07_LOC1,1.0,sw
92,0,0.0,-0.13292694962432716,ESHOCK_07_LOC1,1.0,sw
94,0,0.0,-0.15647708097174967,ESHOCK_07_LOC1,1.0,sw
95,0,0.0,0.1357768647726238,ESHOCK_07_LOC1,1.0,sw
97,0,0.0,0.20796693452378665,ESHOCK_08_LOC1,1.0,sw
101,0,0.0,0.17706924971126858,ESHOCK_08_LOC1,1.0,sw
102,0,0.0,0.11990789174640949,ESHOCK_08_LOC1,1.0,sw
103,0,0.0,0.11661707224691832,ESHOCK_08_LOC1,1.0,sw
106,0,0.0,0.07012905992815671,ESHOCK_08_LOC1,1.0,sw
108,0,0.0,0.03108710113528482,ESHOCK_08_LOC1,1.0,sw
109,0,0.0,0.09203125946542119,ESHOCK_08_LOC1,1.0,sw
110,0,0.0,0.11626373450013204,ESHOCK_08_LOC1,1.0,sw
111,0,0.0,-0.0510833457851545,ESHOCK_08_LOC1,1.0,sw
114,0,0.0,0.4127399399170904,ESHOCK_08_LOC1,1.0,sw
116,0,0.0,0.01809950011292446,ESHOCK_08_LOC1,1.0,sw
117,0,0.0,0.4292935785685013,ESHOCK_08_LOC1,1.0,sw
118,0,0.0,0.4254995512332035,ESHOCK_08_LOC1,1.0,sw
125,0,0.0,-0.07496060294826402,ESHOCK_08_LOC1,1.0,sw
127,0,0.0,0.34560109189285826,ESHOCK_08_LOC1,1.0,sw
128,0,0.0,0.3744730335368091,ESHOCK_08_LOC1,1.0,sw
137,0,0.0,0.07988876949538647,ESHOCK_09_LOC1,1.0,sw
138,0,0.0,0.3434128393798975,ESHOCK_09_LOC1,1.0,sw
142,0,0.0,0.28378545877483163,ESHOCK_09_LOC1,1.0,sw
146,0,0.0,0.2035966688972392,ESHOCK_09_LOC1,1.0,sw
147,0,0.0,0.2757017755802985,ESHOCK_09_LOC1,1.0,sw
153,0,0.0,0.2887737813742327,ESHOCK_09_LOC1,1.0,sw
156,0,0.0,0.32109030556794455,ESHOCK_09_LOC1,1.0,sw
159,0,0.0,0.12747756357363607,ESHOCK_09_LOC1,1.0,sw
164,0,0.0,0.3670795528402575,ESHOCK_09_LOC1,1.0,sw
167,0,0.0,0.19899284408509918,ESHOCK_09_LOC1,1.0,sw
176,0,0.0,0.14836363160715663,ESHOCK_09_LOC1,1.0,sw
177,0,0.0,0.18757990407313332,ESHOCK_09_LOC1,1.0,sw
181,0,0.0,0.01842157259193458,ESHOCK_09_LOC1,1.0,sw
1014,0,0.0,0.013434308794011262,hamilton_10,1.0,sw
1016,0,0.0,0.013434308794011253,hamilton_10,1.0,sw
1025,0,0.0,0.06643345675108525,hamilton_03,1.0,sw
1029,0,0.0,0.06643345675108525,hamilton_03,1.0,sw
1034,0,0.0,0.03018297629140015,hamilton_04,1.0,sw
1041,0,0.0,-0.14182798515914372,hamilton_04,1.0,sw
1044,0,0.0,-0.08308745814584015,hamilton_04,1.0,sw
1046,0,0.0,0.15205984303752182,hamilton_04,1.0,sw
1047,0,0.0,-0.17572686822034675,hamilton_04,1.0,sw
1051,0,0.0,0.0921343090956772,hamilton_09,1.0,sw
1053,0,0.0,0.09080111526229644,hamilton_09,1.0,sw
1056,0,0.0,0.06180682125943844,hamilton_09,1.0,sw
1057,0,0.0,-0.12767173089456438,hamilton_09,1.0,sw
1059,0,0.0,0.15837805409546976,hamilton_09,1.0,sw
1060,0,0.0,0.22840783451631252,hamilton_09,1.0,sw
1068,0,0.0,-0.00903777497066743,hamilton_09,1.0,sw
2291,0,0.0,0.1150051663724073,acute_15,1.0,sw
2296,0,0.0,0.018909941363490997,acute_15,1.0,sw
2301,0,0.0,-0.2697681811877599,acute_15,1.0,sw
2306,0,0.0,0.3872232388054791,acute_15,1.0,sw
2316,0,0.0,-0.0025848082758337604,acute_15,1.0,sw
2329,0,0.0,0.3177103684402776,acute_15,1.0,sw
2338,0,0.0,0.25193963083522497,acute_15,1.0,sw
2340,0,0.0,0.12545548507531507,acute_15,1.0,sw
2344,0,0.0,0.3235783569539441,acute_15,1.0,sw
2347,0,0.0,0.31121144954677715,acute_15,1.0,sw
2350,0,0.0,0.2473437556279972,acute_15,1.0,sw
2359,0,0.0,-0.06788504760443059,acute_15,1.0,sw
2360,0,0.0,0.28538748755744314,acute_15,1.0,sw
2361,0,0.0,0.05675572494599613,acute_15,1.0,sw
2362,0,0.0,0.11689633358843131,acute_15,1.0,sw
2406,0,0.0,-0.07892538759597328,acute_16,1.0,sw
2411,0,0.0,-0.0607167869061116,acute_16,1.0,sw
2412,0,0.0,0.08338422341807032,acute_16,1.0,sw
2414,0,0.0,-0.058689125513521206,acute_16,1.0,sw
2418,0,0.0,0.0650062028142193,acute_16,1.0,sw
2422,0,0.0,-0.030838685294932864,acute_16,1.0,sw
2428,0,0.0,-0.03560673926303704,acute_16,1.0,sw
2429,0,0.0,0.07110195787075874,acute_16,1.0,sw
2465,0,0.0,0.05607234767211229,acute_14,1.0,sw
2478,0,0.0,0.005300116262846569,acute_14,1.0,sw
2480,0,0.0,0.06700114681237916,acute_14,1.0,sw
2481,0,0.0,0.13585628815727704,acute_14,1.0,sw
2482,0,0.0,-0.02059503645680959,acute_14,1.0,sw
2487,0,0.0,0.042100570731541845,acute_14,1.0,sw
2489,0,0.0,0.14821027849064553,acute_14,1.0,sw
2494,0,0.0,0.0025467483481085634,acute_14,1.0,sw
2496,0,0.0,0.010242114523374755,acute_14,1.0,sw
2524,0,0.0,0.39909912595211466,acute_12,1.0,sw
2525,0,0.0,0.40121928068742924,acute_12,1.0,sw
2526,0,0.0,0.32331282555694507,acute_12,1.0,sw
2531,0,0.0,0.33035927873375015,acute_12,1.0,sw
2544,0,0.0,0.36501819900350585,acute_12,1.0,sw
2546,0,0.0,0.12168486718513484,acute_12,1.0,sw
2558,0,0.0,0.15126042253412977,acute_12,1.0,sw
2563,0,0.0,0.3191200658115993,acute_12,1.0,sw
2566,0,0.0,0.3031948793942484,acute_12,1.0,sw
2567,0,0.0,0.3236985397647703,acute_12,1.0,sw
2569,0,0.0,0.31869277602926993,acute_12,1.0,sw
2570,0,0.0,0.34142996390764824,acute_12,1.0,sw
2571,0,0.0,0.4043170544584033,acute_12,1.0,sw
2573,0,0.0,0.321585552028898,acute_12,1.0,sw
2585,0,0.0,0.0013367053683309026,acute_12,1.0,sw
2587,0,0.0,-0.02212855642965607,acute_12,1.0,sw
2589,0,0.0,0.004588564227612806,acute_12,1.0,sw
2595,0,0.0,0.16248727130687443,acute_11,1.0,sw
2598,0,0.0,-0.01678998734985924,acute_11,1.0,sw
2601,0,0.0,0.19497632220953728,acute_11,1.0,sw
2605,0,0.0,0.21521088009062292,acute_11,1.0,sw
2606,0,0.0,0.0550145919330443,acute_11,1.0,sw
2607,0,0.0,0.1347680725814486,acute_11,1.0,sw
2610,0,0.0,-0.06103886232256201,acute_11,1.0,sw
2612,0,0.0,-0.13209637704102345,acute_11,1.0,sw
2618,0,0.0,0.1284363945247578,acute_11,1.0,sw
2620,0,0.0,0.1493139319585308,acute_11,1.0,sw
2621,0,0.0,0.029066842854743223,acute_11,1.0,sw
2626,0,0.0,0.2772890834506746,acute_11,1.0,sw
2627,0,0.0,0.0032862844315444846,acute_11,1.0,sw
4,0,0.0,0.021707043964075468,ESHOCK_03_LOC1,0.05,act
8,0,0.0,0.021707043964075468,ESHOCK_03_LOC1,0.05,act
12,0,0.0,0.021179023168860445,ESHOCK_04_LOC1,0.05,act
18,0,0.0,0.028856002289508274,ESHOCK_04_LOC1,0.05,act
27,0,0.0,-0.0072336359074855385,ESHOCK_04_LOC1,0.05,act
31,0,0.0,0.051298298716453715,ESHOCK_04_LOC1,0.05,act
34,0,0.0,-0.004896907071312522,ESHOCK_04_LOC1,0.05,act
37,0,0.0,-0.013772359998331892,ESHOCK_04_LOC1,0.05,act
41,0,0.0,-0.018900227256335674,ESHOCK_04_LOC1,0.05,act
44,0,0.0,0.006658906583104037,ESHOCK_04_LOC1,0.05,act
46,0,0.0,0.03961279763678672,ESHOCK_04_LOC1,0.05,act
48,0,0.0,0.010989411971769659,ESHOCK_06_LOC1,0.05,act
49,0,0.0,0.02501862666493415,ESHOCK_06_LOC1,0.05,act
50,0,0.0,0.004572001892069436,ESHOCK_06_LOC1,0.05,act
51,0,0.0,0.0017415308406590147,ESHOCK_06_LOC1,0.05,act
52,0,0.0,-0.00015072416645784211,ESHOCK_06_LOC1,0.05,act
54,0,0.0,0.006187454997403561,ESHOCK_06_LOC1,0.05,act
57,0,0.0,0.006630473893991613,ESHOCK_06_LOC1,0.05,act
63,0,0.0,0.001186909078998977,ESHOCK_06_LOC1,0.05,act
64,0,0.0,-0.012138547523496293,ESHOCK_06_LOC1,0.05,act
70,0,0.0,-0.013582242127061417,ESHOCK_06_LOC1,0.05,act
74,0,0.0,-0.02325918468039031,ESHOCK_06_LOC1,0.05,act
76,0,0.0,-0.01826341576040092,ESHOCK_06_LOC1,0.05,act
81,0,0.0,0.0039533416987762235,ESHOCK_07_LOC1,0.05,act
82,0,0.0,-0.015603917811885363,ESHOCK_07_LOC1,0.05,act
84,0,0.0,4.154472994124635e-05,ESHOCK_07_LOC1,0.05,act
86,0,0.0,0.030944804061115886,ESHOCK_07_LOC1,0.05,act
88,0,0.0,0.03501847298434446,ESHOCK_07_LOC1,0.05,act
89,0,0.0,0.026839872475197254,ESHOCK_07_LOC1,0.05,act
90,0,0.0,-0.01068820556980272,ESHOCK_07_LOC1,0.05,act
92,0,0.0,-0.02822713555521115,ESHOCK_07_LOC1,0.05,act
98,0,0.0,0.02311066238380837,ESHOCK_08_LOC1,0.05,act
99,0,0.0,-0.002464611168583091,ESHOCK_08_LOC1,0.05,act
101,0,0.0,0.0072959787354695185,ESHOCK_08_LOC1,0.05,act
108,0,0.0,0.004060068790157067,ESHOCK_08_LOC1,0.05,act
114,0,0.0,0.09933209706412868,ESHOCK_08_LOC1,0.05,act
118,0,0.0,0.24472802056514964,ESHOCK_08_LOC1,0.05,act
121,0,0.0,-0.03756217174895048,ESHOCK_08_LOC1,0.05,act
122,0,0.0,0.1333469361881894,ESHOCK_08_LOC1,0.05,act
123,0,0.0,0.005010020633316608,ESHOCK_08_LOC1,0.05,act
124,0,0.0,0.22550425200658478,ESHOCK_08_LOC1,0.05,act
126,0,0.0,-0.007379756068380015,ESHOCK_08_LOC1,0.05,act
135,0,0.0,-0.0017459792020417433,ESHOCK_09_LOC1,0.05,act
136,0,0.0,0.011641205134525445,ESHOCK_09_LOC1,0.05,act
137,0,0.0,0.0016237784988689503,ESHOCK_09_LOC1,0.05,act
139,0,0.0,0.003339646811614468,ESHOCK_09_LOC1,0.05,act
142,0,0.0,0.0003213827734703312,ESHOCK_09_LOC1,0.05,act
144,0,0.0,-0.0016219677623558414,ESHOCK_09_LOC1,0.05,act
146,0,0.0,-0.0027198896827539255,ESHOCK_09_LOC1,0.05,act
147,0,0.0,0.0342630315576989,ESHOCK_09_LOC1,0.05,act
151,0,0.0,-0.014863107559678691,ESHOCK_09_LOC1,0.05,act
153,0,0.0,0.023764745486038606,ESHOCK_09_LOC1,0.05,act
154,0,0.0,0.03546672958767182,ESHOCK_09_LOC1,0.05,act
155,0,0.0,0.011423672417648845,ESHOCK_09_LOC1,0.05,act
157,0,0.0,0.0007395778656033675,ESHOCK_09_LOC1,0.05,act
158,0,0.0,0.010105399796656877,ESHOCK_09_LOC1,0.05,act
159,0,0.0,0.03045894065047732,ESHOCK_09_LOC1,0.05,act
161,0,0.0,0.027213419583372755,ESHOCK_09_LOC1,0.05,act
163,0,0.0,0.02630421625582467,ESHOCK_09_LOC1,0.05,act
164,0,0.0,0.04787704044993542,ESHOCK_09_LOC1,0.05,act
166,0,0.0,0.014149496728927399,ESHOCK_09_LOC1,0.05,act
176,0,0.0,0.0010738558068831244,ESHOCK_09_LOC1,0.05,act
179,0,0.0,0.013629284995238614,ESHOCK_09_LOC1,0.05,act
180,0,0.0,0.013208664149664087,ESHOCK_09_LOC1,0.05,act
182,0,0.0,-0.005223376006495053,ESHOCK_09_LOC1,0.05,act
185,0,0.0,-0.008713782295032835,ESHOCK_09_LOC1,0.05,act
1011,0,0.0,-0.00998561559492356,hamilton_10,0.05,act
1014,0,0.0,-0.002222683413823718,hamilton_10,0.05,act
1015,0,0.0,-0.00668801216960284,hamilton_10,0.05,act
1016,0,0.0,-0.010057390632515388,hamilton_10,0.05,act
1018,0,0.0,-0.004803505312226927,hamilton_10,0.05,act
1019,0,0.0,0.0030336256980158767,hamilton_10,0.05,act
1020,0,0.0,0.005447992810594759,hamilton_10,0.05,act
1024,0,0.0,0.023581169801202832,hamilton_03,0.05,act
1026,0,0.0,0.010444570562561739,hamilton_03,0.05,act
1027,0,0.0,0.015292253450602923,hamilton_03,0.05,act
1029,0,0.0,0.007428909221897036,hamilton_03,0.05,act
1030,0,0.0,0.023127694617951212,hamilton_03,0.05,act
1036,0,0.0,0.0008011277440367938,hamilton_04,0.05,act
1037,0,0.0,0.0037536916264792985,hamilton_04,0.05,act
1038,0,0.0,0.01466859119548387,hamilton_04,0.05,act
1040,0,0.0,0.02018611051819473,hamilton_04,0.05,act
1041,0,0.0,-0.00463411884853031,hamilton_04,0.05,act
1044,0,0.0,0.0001375499428773069,hamilton_04,0.05,act
1049,0,0.0,-0.0046598123352976015,hamilton_04,0.05,act
1050,0,0.0,-0.014053871368150384,hamilton_04,0.05,act
1052,0,0.0,0.0028201929400407826,hamilton_09,0.05,act
1053,0,0.0,-0.013170517546050725,hamilton_09,0.05,act
1058,0,0.0,-0.011414585329905524,hamilton_09,0.05,act
1061,0,0.0,-0.01081825396994528,hamilton_09,0.05,act
1062,0,0.0,0.0015621364402269174,hamilton_09,0.05,act
2293,0,0.0,-0.003523460510868278,acute_15,0.05,act
2299,0,0.0,-0.04393219434161203,acute_15,0.05,act
2305,0,0.0,0.12633780970593642,acute_15,0.05,act
2306,0,0.0,0.16323049937396755,acute_15,0.05,act
2309,0,0.0,0.06137927159262729,acute_15,0.05,act
2316,0,0.0,0.008782652734881869,acute_15,0.05,act
2324,0,0.0,0.056195968985564046,acute_15,0.05,act
2335,0,0.0,0.11108405482942495,acute_15,0.05,act
2337,0,0.0,-0.022980789415740912,acute_15,0.05,act
2339,0,0.0,0.1140707191476053,acute_15,0.05,act
2347,0,0.0,0.035047437060048,acute_15,0.05,act
2348,0,0.0,0.15350778185579722,acute_15,0.05,act
2353,0,0.0,-0.0036710307436928335,acute_15,0.05,act
2354,0,0.0,-0.0004765016476430775,acute_15,0.05,act
2360,0,0.0,0.06751079498217824,acute_15,0.05,act
2362,0,0.0,0.012408319746916393,acute_15,0.05,act
2407,0,0.0,0.009947116074372429,acute_16,0.05,act
2411,0,0.0,0.001221627336363347,acute_16,0.05,act
2413,0,0.0,0.0018372248263341209,acute_16,0.05,act
2425,0,0.0,0.005287016424928466,acute_16,0.05,act
2428,0,0.0,0.0075534434409243005,acute_16,0.05,act
2429,0,0.0,0.007413987532156299,acute_16,0.05,act
2472,0,0.0,0.01769249074150723,acute_14,0.05,act
2478,0,0.0,0.003085845619812364,acute_14,0.05,act
2480,0,0.0,0.02023750746034746,acute_14,0.05,act
2487,0,0.0,0.010163557174800195,acute_14,0.05,act
2489,0,0.0,0.00021871428209739973,acute_14,0.05,act
2503,0,0.0,-0.004902014201360391,acute_14,0.05,act
2522,0,0.0,0.024021799691322045,acute_12,0.05,act
2523,0,0.0,0.05414929136266024,acute_12,0.05,act
2524,0,0.0,0.04426975415636587,acute_12,0.05,act
2525,0,0.0,0.05490501203873122,acute_12,0.05,act
2528,0,0.0,0.03243571893100115,acute_12,0.05,act
2533,0,0.0,0.006510519387037151,acute_12,0.05,act
2542,0,0.0,-0.013751891107826333,acute_12,0.05,act
2551,0,0.0,0.0432396787319719,acute_12,0.05,act
2555,0,0.0,0.026683657052183295,acute_12,0.05,act
2560,0,0.0,0.05486505267798253,acute_12,0.05,act
2562,0,0.0,0.008095285772155958,acute_12,0.05,act
2566,0,0.0,0.024325176164180156,acute_12,0.05,act
2567,0,0.0,0.0408202943061197,acute_12,0.05,act
2569,0,0.0,-0.004895505458314912,acute_12,0.05,act
2570,0,0.0,0.00758322809114682,acute_12,0.05,act
2573,0,0.0,0.03214320339920882,acute_12,0.05,act
2574,0,0.0,-0.018951814281902166,acute_12,0.05,act
2586,0,0.0,0.033631418367853404,acute_12,0.05,act
2588,0,0.0,0.023669449027976998,acute_12,0.05,act
2593,0,0.0,0.05546146175605784,acute_11,0.05,act
2595,0,0.0,0.05888996094528774,acute_11,0.05,act
2604,0,0.0,0.012671568832758096,acute_11,0.05,act
2605,0,0.0,0.0402172875188279,acute_11,0.05,act
2606,0,0.0,0.028084225159588812,acute_11,0.05,act
2607,0,0.0,0.01728434937832861,acute_11,0.05,act
2611,0,0.0,0.038245264736310174,acute_11,0.05,act
2612,0,0.0,-0.001877196057887973,acute_11,0.05,act
2613,0,0.0,0.008632866525757009,acute_11,0.05,act
2616,0,0.0,0.015495967266607368,acute_11,0.05,act
2617,0,0.0,0.0280093993978896,acute_11,0.05,act
2620,0,0.0,0.049438125587766515,acute_11,0.05,act
2621,0,0.0,0.053340491911756535,acute_11,0.05,act
2623,0,0.0,0.050740698449610606,acute_11,0.05,act
2625,0,0.0,0.08338126666924962,acute_11,0.05,act
2626,0,0.0,0.05038911379638645,acute_11,0.05,act
2629,0,0.0,-0.017517618005785704,acute_11,0.05,act
2630,0,0.0,-0.01973690773774273,acute_11,0.05,act
4,0,0.0,0.017455920157436813,ESHOCK_03_LOC1,0.1,act
5,0,0.0,0.01745592015743683,ESHOCK_03_LOC1,0.1,act
9,0,0.0,0.020647101477974647,ESHOCK_04_LOC1,0.1,act
12,0,0.0,0.019588874572854235,ESHOCK_04_LOC1,0.1,act
18,0,0.0,0.020952009442455243,ESHOCK_04_LOC1,0.1,act
22,0,0.0,-0.08781430323574392,ESHOCK_04_LOC1,0.1,act
31,0,0.0,0.01200605665262395,ESHOCK_04_LOC1,0.1,act
32,0,0.0,0.00653315639876571,ESHOCK_04_LOC1,0.1,act
35,0,0.0,0.01572526945939749,ESHOCK_04_LOC1,0.1,act
36,0,0.0,-0.07322470544984339,ESHOCK_04_LOC1,0.1,act
37,0,0.0,-0.01818440298139039,ESHOCK_04_LOC1,0.1,act
44,0,0.0,0.006598778262890586,ESHOCK_04_LOC1,0.1,act
47,0,0.0,-0.08141183073894628,ESHOCK_04_LOC1,0.1,act
48,0,0.0,0.009827665038201927,ESHOCK_06_LOC1,0.1,act
49,0,0.0,0.06996301926688163,ESHOCK_06_LOC1,0.1,act
50,0,0.0,0.013844738307305284,ESHOCK_06_LOC1,0.1,act
51,0,0.0,0.009504566859882857,ESHOCK_06_LOC1,0.1,act
52,0,0.0,0.019147890153165543,ESHOCK_06_LOC1,0.1,act
54,0,0.0,0.011901027163111965,ESHOCK_06_LOC1,0.1,act
55,0,0.0,0.013912399468598353,ESHOCK_06_LOC1,0.1,act
59,0,0.0,0.028199221120835342,ESHOCK_06_LOC1,0.1,act
62,0,0.0,0.025285841370132442,ESHOCK_06_LOC1,0.1,act
64,0,0.0,0.009297245207069113,ESHOCK_06_LOC1,0.1,act
69,0,0.0,0.009603501969029024,ESHOCK_06_LOC1,0.1,act
70,0,0.0,-0.014709664551555748,ESHOCK_06_LOC1,0.1,act
73,0,0.0,0.002038838771086287,ESHOCK_06_LOC1,0.1,act
75,0,0.0,0.026905867843958722,ESHOCK_06_LOC1,0.1,act
81,0,0.0,0.0006051222333700243,ESHOCK_07_LOC1,0.1,act
82,0,0.0,-0.009570855846565921,ESHOCK_07_LOC1,0.1,act
85,0,0.0,-0.011997238882862792,ESHOCK_07_LOC1,0.1,act
89,0,0.0,0.012310500957240757,ESHOCK_07_LOC1,0.1,act
91,0,0.0,-0.0337949380440675,ESHOCK_07_LOC1,0.1,act
92,0,0.0,0.013857711997798845,ESHOCK_07_LOC1,0.1,act
95,0,0.0,0.03455958226173228,ESHOCK_07_LOC1,0.1,act
