ensemble_orig,size,average_degree,average_weight,average_weight_out,volume,normalized_cut_size,internal_density,cut_size,conductance,edge_expantion,modularity,average_degree_p,average_weight_p,normalized_cut_size_p,conductance_p,edge_expantion_p,ensemble,session_name,block,bin_width,ensemble_id
3,9,0.6768744627774438,0.09518547132807803,0.05485107081649399,12.564296521343284,0.7015578846060813,0.08460930784718047,6.472426356346289,0.5151443493355491,0.7191584840384766,0.1516895323349145,0.6086956521739131,1.0,0.30434782608695654,0.4782608695652174,0.17391304347826086,-1,hamilton_38,pre,0.1,-1
0,3,0.03451014137453068,0.02588260603089801,0.010942815548398831,0.5303002305111464,0.814427903832129,0.01725507068726534,0.4267698063875545,0.8047701694871963,0.14225660212918484,0.029455169701129984,1.0,1.0,0.6904761904761905,1.0,0.0,-1,hamilton_37,pre,0.1,-1
1,28,1.5251078662662607,0.05980815161828473,0.010660608161498025,43.31067492066069,0.44527885636380893,0.05648547652838003,0.6076546652053875,0.4312487202295065,0.07595683315067343,0.029455169701129984,0.0,1.0,0.0,0.0,0.0,-1,hamilton_37,pre,0.1,-1
2,5,0.0960493994610954,0.02401234986527385,0.012453476556589262,0.8787582471163335,0.46258353669245283,0.02401234986527385,0.3985112498108564,0.4534936100100121,0.07970224996217128,0.029455169701129984,1.0,1.0,0.0,0.07142857142857142,0.0,-1,hamilton_37,pre,0.1,-1
0,30,5.0386524177926315,0.1741469729651831,0.04451371097150645,171.01268762707082,0.9043938016809776,0.17374663509629765,19.853115093291866,0.7883023270145729,0.9453864330138984,0.018589337665946934,0.0,1.0,1.0,1.0,0.0,0,hamilton_35,pre,0.1,25
1,2,0.028301259960998942,0.028301259960998942,0.011425990743025518,0.4907901681569675,0.8868891967822689,0.028301259960998942,0.43418764823496964,0.8846706319840235,0.21709382411748482,0.018589337665946934,1.0,1.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.1,-1
2,2,0.1478747774578679,0.1478747774578679,0.009294297296553499,0.38869252788127073,0.2395916153792136,0.1478747774578679,0.09294297296553498,0.23911695311499573,0.04647148648276749,0.018589337665946934,1.0,1.0,0.0,0.0,0.0,-1,hamilton_35,pre,0.1,-1
3,1,0.0,,0.005307403650016042,0.06368884380019252,1.0003247216654307,,0.06368884380019252,1.0,0.06368884380019252,0.018589337665946934,1.0,0.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.1,-1
4,3,0.10705174438620174,0.05352587219310087,0.028663961440243208,3.531518914465845,0.9257231715591293,0.05352587219310087,3.2103636813072396,0.9090603106093851,1.0701212271024132,0.018589337665946934,1.0,1.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.1,-1
5,1,0.0,,0.009206908072508246,0.12889671301511543,1.0006574067453442,,0.12889671301511543,1.0,0.12889671301511543,0.018589337665946934,1.0,0.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.1,-1
6,12,0.25829642211388687,0.028177791503333115,0.04528886483482549,20.58105889160928,0.9489413360529636,0.023481492919444263,17.481501826242635,0.8493975901973485,1.456791818853553,0.018589337665946934,1.0,1.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.1,-1
0,9,0.19593913477544528,0.03040434849963806,0.029651977373381946,4.550738086076911,0.8396450519079178,0.02449239184693066,2.7872858730979044,0.6124909455074267,0.30969843034421163,0.11439047021568244,1.0,1.0,1.0,0.52,0.08,-1,hamilton_36,pre,0.1,-1
1,5,0.07319472181099582,0.022873350565936194,0.012415498471683951,0.8750090463940211,0.6136708412833104,0.018298680452748954,0.5090354373390419,0.581748770983358,0.10180708746780838,0.11439047021568244,1.0,1.0,0.12,0.52,0.0,-1,hamilton_36,pre,0.1,-1
2,10,0.8791216501058203,0.1022234476867233,0.03137634504890003,11.395453140116905,0.7085104776803196,0.09768018334509115,2.6042366390587013,0.47997751746913975,0.26042366390587013,0.11439047021568244,0.0,1.0,0.44999999999999996,0.48,0.06,-1,hamilton_36,pre,0.1,-1
0,6,0.2611099459518618,0.07121180344141687,0.03187136380122288,4.4350824178212305,0.8232478560310372,0.05222198919037237,2.8684227421100585,0.6467574831493648,0.4780704570183431,0.1930175028459467,1.0,0.8157894736842106,0.9824561403508771,0.8070175438596491,0.9122807017543859,-1,hamilton_32,pre,0.1,-1
1,5,0.2125971852533035,0.05314929631332588,0.03159460184480405,2.895472833265153,0.7358739540064574,0.05314929631332588,1.8324869069986354,0.6328800208193234,0.3664973813997271,0.1930175028459467,1.0,0.9684210526315788,0.7578947368421052,0.8070175438596491,0.631578947368421,-1,hamilton_32,pre,0.1,-1
2,6,0.10124461500408764,0.023364141924020223,0.012189793987078826,1.1072492434947578,0.47689679876589963,0.02024892300081753,0.49978155347023184,0.4513722239202397,0.08329692557837197,0.1930175028459467,1.0,1.0,0.0,0.05263157894736842,0.0,-1,hamilton_32,pre,0.1,-1
3,2,0.21720337277155985,0.21720337277155985,0.01908243204772485,1.1022918672134894,0.6400071142007427,0.21720337277155985,0.6678851216703697,0.6059058780490987,0.33394256083518487,0.1930175028459467,1.0,0.21052631578947367,0.3157894736842105,0.8070175438596491,0.5614035087719298,-1,hamilton_32,pre,0.1,-1
4,9,0.6875088067460267,0.08593860084325333,0.03497062709686352,9.999377614272362,0.7378370874819976,0.08593860084325333,3.811798353558124,0.38120356092137664,0.4235331503953471,0.1930175028459467,0.0,0.8070175438596491,0.7578947368421052,0.0,0.9052631578947368,-1,hamilton_32,pre,0.1,-1
5,3,0.1683201221549223,0.08416006107746116,0.019491560279171226,1.1481818556774175,0.5931278004115749,0.08416006107746116,0.6432214892126504,0.560208721320679,0.21440716307088348,0.1930175028459467,1.0,0.8070175438596491,0.15789473684210525,0.6666666666666666,0.0,-1,hamilton_32,pre,0.1,-1
0,6,0.7564644185631338,0.17456871197610782,0.022738310996296984,5.243674152264011,0.22812030106003972,0.15129288371262678,0.7048876408852064,0.13442628592412895,0.11748127348086773,0.38750311767519746,0.0,0.8250000000000001,0.0,0.0,0.0,0,hamilton_04,base_shock,0.1,29
1,3,0.091582815440111,0.0457914077200555,0.026106702870367628,0.5619221778943769,0.5345851535440397,0.0457914077200555,0.2871737315740439,0.5110560552177088,0.09572457719134797,0.38750311767519746,1.0,1.0,0.2,0.625,0.0,-1,hamilton_04,base_shock,0.1,-1
2,7,0.8725595840291859,0.1696643635612306,0.025101615777847225,6.961372024651107,0.2696042272720654,0.14542659733819766,0.8534549364468056,0.14700555944845062,0.12192213377811509,0.38750311767519746,0.0,0.8250000000000001,0.0,0.0,0.0,2,hamilton_04,base_shock,0.1,31
0,5,0.2858892737649789,0.07147231844124473,0.04086821296820429,3.1050431005212715,0.7220048067533471,0.07147231844124473,1.675596731696376,0.5396371893887973,0.3351193463392752,0.10857020697135372,1.0,0.9393939393939394,0.8181818181818181,0.8181818181818181,0.3181818181818182,-1,hamilton_09,base_shock,0.1,-1
1,2,0.07063829522871815,0.07063829522871815,0.03567451614702792,0.8547669133979947,0.8970965063351012,0.07063829522871815,0.7134903229405584,0.8347191635017633,0.3567451614702792,0.10857020697135372,1.0,0.9393939393939394,1.0,1.0,0.3333333333333333,-1,hamilton_09,base_shock,0.1,-1
2,8,0.7820778350869695,0.13034630584782825,0.044183557522880036,8.333249884271117,0.773623728859753,0.11172540501242421,2.076627203575362,0.5244259689923854,0.2966610290821946,0.10857020697135372,0.0,0.9393939393939394,1.0,0.8181818181818181,0.0,-1,hamilton_09,base_shock,0.1,-1
0,17,0.3096483449378662,0.02530779742280637,0.0161397503870519,10.05752772889814,0.6820923456244746,0.019353021558616637,4.793505864954409,0.4766087645158862,0.2819709332326123,0.14501307358322318,0.1875,1.0,0.0,0.0625,0.020833333333333332,-1,hamilton_31,base_shock,0.1,-1
1,8,0.08989160802093324,0.018924549057038578,0.010998792740633118,2.522934873631297,0.773408143666086,0.012841658288704748,1.8038020094638307,0.7149617805502813,0.22547525118297884,0.14501307358322318,1.0,1.0,0.0625,0.8333333333333334,0.0,-1,hamilton_31,base_shock,0.1,-1
2,27,0.5571802367579245,0.02611782359802771,0.015612805352309165,20.80499156746604,0.7348529551312332,0.021430009106074017,5.76112517500208,0.4579422360703766,0.23044500700008322,0.14501307358322318,0.0,1.0,0.03125,0.0625,0.0,-1,hamilton_31,base_shock,0.1,-1
0,11,0.9407446778866543,0.10348191456753197,0.02858281729925108,13.120724734780548,0.27663873601861766,0.09407446778866543,2.7725332780273546,0.21130946148713078,0.2520484798206686,0.32068302215455813,0.18292682926829268,0.9512195121951219,0.0,0.0,0.0,0,hamilton_38,base_shock,0.1,34
1,16,1.9017465306794648,0.1322954108298758,0.040656735387079895,35.71332009119182,0.4143035581329708,0.12678310204529766,5.285375600320386,0.2663090399301127,0.3303359750200241,0.32068302215455813,0.0,0.8414634146341464,0.0,0.0,0.0,1,hamilton_38,base_shock,0.1,35
2,6,0.6516444988527407,0.13032889977054815,0.051203332517823795,6.726050281596753,0.4763663659693522,0.13032889977054815,2.816183288480308,0.4186979238299347,0.4693638814133847,0.32068302215455813,0.5609756097560976,0.8414634146341464,0.0,0.024390243902439025,0.0,2,hamilton_38,base_shock,0.1,36
0,4,0.18062465201896155,0.06020821733965385,0.01919464091212587,1.7014252945942658,0.6151776245727526,0.06020821733965385,0.9789266865184192,0.5753568432470384,0.2447316716296048,0.23565076730153264,0.9555555555555556,0.7111111111111111,0.0,0.3111111111111111,0.0,-1,hamilton_37,base_shock,0.1,-1
1,11,0.3424926353683721,0.03767418989052093,0.024038379968816758,8.118365763407926,0.7754442968589097,0.03424926353683721,4.350946774355836,0.5359387469294554,0.3955406158505305,0.23565076730153264,0.4,1.0,0.37777777777777777,0.3111111111111111,0.3111111111111111,-1,hamilton_37,base_shock,0.1,-1
2,13,0.6452497343131783,0.054469133416047526,0.02256412447718519,11.95337821346658,0.5470174460728859,0.05377081119276486,3.5651316673952587,0.2982530631699422,0.27424089749194297,0.23565076730153264,0.0,0.7111111111111111,0.0,0.0,0.0,-1,hamilton_37,base_shock,0.1,-1
3,9,0.23819989383370027,0.030625700635761463,0.0182136065822055,4.511567900190018,0.6335688193743206,0.029774986729212534,2.3677688556867165,0.5248217267409387,0.26308542840963517,0.23565076730153264,0.8592592592592593,1.0,0.0,0.3111111111111111,0.0,-1,hamilton_37,base_shock,0.1,-1
0,8,0.6410885132826888,0.11149365448394588,0.040431814308657825,12.72988919628918,0.7089556681254467,0.0915840733260984,7.601181090027671,0.5971129027771467,0.9501476362534589,0.2279497133212041,1.0,0.6964285714285714,0.38571428571428573,0.7714285714285715,0.5,-1,hamilton_35,base_shock,0.1,-1
1,3,0.33918868160345755,0.16959434080172878,0.026124404881944313,1.9841690254423123,0.4994383252729951,0.16959434080172878,0.9666029806319395,0.48715757994279935,0.32220099354397985,0.2279497133212041,1.0,0.6964285714285714,0.0,0.21428571428571427,0.0,1,hamilton_35,base_shock,0.1,39
2,12,0.41904763265113437,0.0405529967081743,0.025285262452239346,11.375172467325687,0.6494924772554047,0.038095239331921306,6.346600875512073,0.5579344747292578,0.5288834062926727,0.2279497133212041,1.0,1.0,0.08035714285714285,0.5714285714285714,0.0,-1,hamilton_35,base_shock,0.1,-1
3,17,1.7356224653809245,0.11261672485296075,0.03714472868724238,41.429039820080526,0.5914787894771387,0.10847640408630778,11.923457908604806,0.3036744387032271,0.7013798769767533,0.2279497133212041,0.0,0.6964285714285714,0.0,0.0,0.026785714285714284,3,hamilton_35,base_shock,0.1,40
4,3,0.4179866770332146,0.2089933385166073,0.028792900409218905,3.298255960154186,0.6462250725000552,0.2089933385166073,2.0442959290545417,0.6198111831681419,0.6814319763515139,0.2279497133212041,1.0,0.6964285714285714,0.08035714285714285,0.7714285714285715,0.026785714285714284,4,hamilton_35,base_shock,0.1,41
5,8,0.34176004975920315,0.05257846919372356,0.030264333583779945,9.876463123845692,0.824029684275153,0.04882286425131473,7.14238272577207,0.7231721149778335,0.8927978407215087,0.2279497133212041,1.0,1.0,0.9821428571428571,1.0,0.3214285714285714,-1,hamilton_35,base_shock,0.1,-1
0,11,0.5605023476530754,0.05816533796399839,0.021112779580959612,7.917886529403478,0.5729605911682488,0.05605023476530754,1.7523607052196482,0.3516438674804104,0.15930551865633166,0.18444412305929783,0.0,1.0,0.0,0.0,0.0,-1,hamilton_36,base_shock,0.1,-1
1,5,0.15889162223437708,0.03972290555859427,0.01759516478424937,1.6038356912473564,0.5762940649500906,0.03972290555859427,0.809377580075471,0.50465118371695,0.1618755160150942,0.18444412305929783,0.9069767441860465,1.0,0.0,0.38372093023255816,0.0,-1,hamilton_36,base_shock,0.1,-1
2,8,0.17045973458528177,0.028409955764213627,0.022649727352212552,3.3795036110291714,0.8081938480365877,0.024351390655040252,2.0158257343469184,0.5964857465363181,0.2519782167933648,0.18444412305929783,0.9069767441860465,1.0,0.8837209302325582,0.6046511627906976,0.16279069767441862,-1,hamilton_36,base_shock,0.1,-1
0,19,1.0023339992882212,0.06183229216388377,0.029243634019055127,23.313916553258252,0.8763860183025806,0.055685222182678955,4.269570566782048,0.6932520280513651,0.3557975472318373,0.05171391012962289,0.0,1.0,1.0,1.0,0.0,-1,hamilton_32,base_shock,0.1,-1
1,4,0.044853737228311846,0.01794149489132474,0.015429967134064413,0.8891934370802103,0.8230590863786799,0.014951245742770616,0.7097784881669629,0.7982273131677836,0.17744462204174072,0.05171391012962289,1.0,1.0,1.0,1.0,0.0,-1,hamilton_32,base_shock,0.1,-1
2,3,0.15430294409915477,0.11572720807436607,0.025582922989919717,1.9723012887027274,0.8201813278692641,0.07715147204957738,1.509392456405263,0.7652950718285335,0.5031308188017544,0.05171391012962289,1.0,0.782608695652174,1.0,1.0,0.21739130434782608,-1,hamilton_32,base_shock,0.1,-1
3,5,0.16145929487973681,0.040364823719934204,0.032337214175303094,3.2972619658970226,0.8502876872527374,0.040364823719934204,2.4899654914983373,0.755161560486123,0.4979930982996675,0.05171391012962289,1.0,1.0,1.0,1.0,0.21739130434782608,-1,hamilton_32,base_shock,0.1,-1
0,8,2.0398408674278343,0.33997347790463905,0.18185808430514463,20.683320962746148,0.5420286095188439,0.2914058382039763,4.364594023323471,0.3310086272256339,0.5455742529154338,0.2244565474535067,0.0,1.0,0.0,0.08108108108108109,0.0,0,hamilton_04,pre,0.5,44
1,2,0.1761219186041203,0.1761219186041203,0.048762624684566255,0.44976908657737313,0.21975227478573817,0.1761219186041203,0.09752524936913251,0.21683404280021673,0.048762624684566255,0.2244565474535067,1.0,1.0,0.0,0.0,0.0,-1,hamilton_04,pre,0.5,-1
2,6,1.392883770512937,0.2984750936813437,0.18244455325591824,12.735971901219658,0.5509982464138256,0.2785767541025874,4.378669278142038,0.34380330862089253,0.729778213023673,0.2244565474535067,0.12162162162162163,1.0,0.02702702702702703,0.08108108108108109,0.16216216216216217,-1,hamilton_04,pre,0.5,-1
0,6,0.8173254851795505,0.17514117539561797,0.07324573578222832,6.149130419375185,0.33700320916552273,0.16346509703591008,1.2451775082978813,0.20249651956876275,0.20752958471631355,0.3919445765957614,0.25,0.5,0.0,0.0,0.0,0,hamilton_09,pre,0.5,46
1,7,0.9201099440958495,0.1789102669075263,0.05255219645474287,7.596917930675289,0.300228863072224,0.15335165734930825,1.1561483220043431,0.15218649622842156,0.16516404600062046,0.3919445765957614,0.25,0.5,0.0,0.0,0.0,1,hamilton_09,pre,0.5,47
2,2,0.5365152652609075,0.5365152652609075,0.03455390869388561,1.6604469783178706,0.3965035499300794,0.5365152652609075,0.5874164477960555,0.353770072436244,0.29370822389802775,0.3919445765957614,0.5277777777777778,0.4166666666666667,0.0,0.2222222222222222,0.1388888888888889,-1,hamilton_09,pre,0.5,-1
0,32,3.4279103385651775,0.1140261235281556,0.04206900097443286,124.16486716929059,0.7432717062366764,0.11057775285694121,14.4717363352049,0.6267191204277323,0.723586816760245,0.05950580977101427,0.0,1.0,0.0,0.5490196078431373,0.0,-1,hamilton_31,pre,0.5,-1
1,3,0.5871560261866478,0.2935780130933239,0.04342849576559786,4.06317835413663,0.5825544333720093,0.2935780130933239,2.3017102755766867,0.566480246488163,0.7672367585255623,0.05950580977101427,1.0,0.5882352941176471,0.0,0.411764705882353,0.0,-1,hamilton_31,pre,0.5,-1
2,4,0.2010299667964341,0.08041198671857364,0.027177476751930475,1.646621646495581,0.5174407808401424,0.0670099889321447,0.8425017793098446,0.5116547454012264,0.21062544482746115,0.05950580977101427,1.0,1.0,0.0,0.411764705882353,0.0,-1,hamilton_31,pre,0.5,-1
3,6,0.18430605540753098,0.046076513851882744,0.03944742069952745,8.364161741158235,0.9200475276565273,0.036861211081506196,7.258325408713048,0.8677887436103006,1.2097209014521748,0.05950580977101427,1.0,1.0,1.0,1.0,0.0,-1,hamilton_31,pre,0.5,-1
4,4,0.07782395056229546,0.03891197528114773,0.03505659797428627,4.097408383472099,0.9504731284609464,0.02594131685409849,3.7861125812229166,0.9240261713953458,0.9465281453057292,0.05950580977101427,1.0,1.0,1.0,1.0,0.0,-1,hamilton_31,pre,0.5,-1
5,3,0.22176383440099054,0.11088191720049527,0.046245672255136,4.919893350675483,0.8946664249316777,0.11088191720049527,4.254601847472513,0.8647752185295584,1.418200615824171,0.05950580977101427,1.0,1.0,1.0,1.0,0.0784313725490196,-1,hamilton_31,pre,0.5,-1
0,5,0.37793504559669755,0.13497680199882056,0.05617488596344643,5.0354688419364875,0.656930553944632,0.09448376139917439,3.145793613953,0.6247270537659059,0.6291587227905999,0.10109871619788702,1.0,1.0,0.0,0.7083333333333334,0.0,0,hamilton_38,pre,0.5,50
1,6,0.8297480019262492,0.2074370004815623,0.09548158463355734,14.431164890279673,0.7620832871033814,0.16594960038524983,9.452676878722178,0.6550182851205012,1.5754461464536964,0.10109871619788702,1.0,1.0,0.5208333333333334,0.7083333333333334,0.10416666666666667,-1,hamilton_38,pre,0.5,-1
2,22,3.3303265548542953,0.17038880048091742,0.08683901124615667,83.25367050010252,0.6329578053935094,0.1585869788025855,9.986486293308017,0.513005300797382,0.9078623903007288,0.10109871619788702,0.0,1.0,0.0,0.4375,0.0,2,hamilton_38,pre,0.5,52
0,28,6.7016853624496315,0.254264485296192,0.032496450169516425,188.71957300418373,0.22039104231582757,0.248210568979616,1.072382855594042,0.2147086277229847,0.13404785694925525,0.032657409127505574,0.0,1.0,0.0,0.0,0.0,0,hamilton_37,pre,0.5,53
1,5,0.364643281794352,0.11395102556073501,0.051924408288128575,2.91362898302246,0.379960447631041,0.091160820448588,1.0904125740507,0.37424551320860283,0.21808251481014002,0.032657409127505574,1.0,1.0,0.0,0.0,0.0,1,hamilton_37,pre,0.5,54
2,3,0.25857627625102814,0.12928813812551407,0.04661564997921143,2.080967028171005,0.6340378841215094,0.12928813812551407,1.30523819941792,0.6272267564782681,0.4350793998059734,0.032657409127505574,1.0,1.0,0.0,0.4634146341463415,0.0,2,hamilton_37,pre,0.5,55
0,3,0.19045676519341867,0.09522838259670934,0.0799140217002263,10.720451051508995,0.9666107740257479,0.09522838259670934,10.149080755928738,0.946702774646797,3.3830269186429125,0.007806502079601934,1.0,1.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.5,-1
1,2,0.09965026632714227,0.09965026632714227,0.027643298644949438,0.7798098041982227,0.7455410997285215,0.09965026632714227,0.580509271543938,0.7444241767911606,0.290254635771969,0.007806502079601934,1.0,1.0,0.0,1.0,0.0,-1,hamilton_35,pre,0.5,-1
2,3,0.3380486593774801,0.16902432968874004,0.032651070800016724,1.3406566861326075,0.24417425281761973,0.16902432968874004,0.32651070800016724,0.2435453545844408,0.10883690266672241,0.007806502079601934,1.0,1.0,0.0,0.0,0.0,2,hamilton_35,pre,0.5,57
3,42,11.826150844093283,0.290806987969507,0.0723282304693176,507.18592886996913,0.8072287247922686,0.2884427035144703,10.487593418051055,0.7865507193093131,1.1652881575612284,0.007806502079601934,0.0,1.0,0.0,1.0,0.0,3,hamilton_35,pre,0.5,58
4,1,0.0,,0.028984368406856503,0.49273426291656064,1.0009475169720878,,0.49273426291656064,1.0,0.49273426291656064,0.007806502079601934,1.0,0.0,1.0,1.0,0.0,-1,hamilton_35,pre,0.5,-1
0,2,0.13237732703395844,0.13237732703395844,0.05017845158039104,1.0174314277737824,0.7548382848868675,0.13237732703395844,0.7526767737058656,0.7397813289027053,0.3763383868529328,0.09937896377974031,1.0,1.0,0.8695652173913043,0.9565217391304348,0.0,-1,hamilton_36,pre,0.5,-1
1,11,2.494426367253427,0.25406194481284905,0.09392907595715094,35.234803344231224,0.7155854869368397,0.2494426367253427,7.7961133044435265,0.49432376374008075,0.7087375731312296,0.09937896377974031,0.0,1.0,0.7391304347826086,0.8695652173913043,0.02898550724637681,1,hamilton_36,pre,0.5,60
2,2,0.1447745853862037,0.1447745853862037,0.05363487046619472,0.9868024868329387,0.720518087575183,0.1447745853862037,0.6972533160605314,0.7065783937151481,0.3486266580302657,0.09937896377974031,1.0,1.0,0.7391304347826086,0.9565217391304348,0.0,-1,hamilton_36,pre,0.5,-1
3,9,0.574583311172614,0.09576388519543567,0.09048195576286243,13.767035598025457,0.8552017707604722,0.07182291389657675,8.595785797471928,0.6243744876133525,0.9550873108302143,0.09937896377974031,1.0,1.0,1.0,0.9565217391304348,0.10869565217391304,-1,hamilton_36,pre,0.5,-1
0,6,0.6215120704085411,0.13318115794468738,0.03884492588189366,6.292837530656229,0.4479581960764648,0.12430241408170821,2.5637651082049815,0.40741002698946643,0.42729418470083025,0.19644028252170934,0.98,1.0,0.0,0.07999999999999999,0.0,0,hamilton_32,pre,0.5,61
1,14,3.0504943487265366,0.24829605164053203,0.07639172084353613,50.57526812905572,0.5708981449022286,0.2346534114405028,7.868347246884223,0.41532116947609493,0.5620248033488731,0.19644028252170934,0.0,1.0,0.0,0.07999999999999999,0.0,1,hamilton_32,pre,0.5,62
2,7,0.4476530110933033,0.09216385522509185,0.045393548216683774,4.994706554537157,0.4014648742663725,0.07460883518221721,1.8611354768840347,0.37262158578533344,0.26587649669771923,0.19644028252170934,0.98,1.0,0.0,0.07999999999999999,0.0,-1,hamilton_32,pre,0.5,-1
3,4,0.6629686147159465,0.22098953823864884,0.10882157818564497,7.657667055403454,0.7346144564169442,0.22098953823864884,5.005792596539669,0.6536968191908328,1.2514481491349172,0.19644028252170934,0.98,1.0,0.78,0.86,0.6,-1,hamilton_32,pre,0.5,-1
0,6,1.9321430888085473,0.3864286177617095,0.0568204016339403,13.354290983503432,0.2245061511355833,0.3864286177617095,1.7614324506521493,0.13190011007159036,0.29357207510869154,0.3895552722820661,0.0,0.75,0.0,0.0,0.0,0,hamilton_04,base_shock,0.5,64
1,3,0.3248378924046444,0.1624189462023222,0.05405420553311028,1.731272554677477,0.46180673993085747,0.1624189462023222,0.7567588774635439,0.4371113464595541,0.2522529591545146,0.3895552722820661,1.0,1.0,0.02631578947368421,0.39473684210526316,0.0,1,hamilton_04,base_shock,0.5,65
2,7,2.125533363336679,0.413298153982132,0.07305156772726268,17.28943527835642,0.2992339703941608,0.3542555605561131,2.4107017349996682,0.15980190126131424,0.34438596214280975,0.3895552722820661,0.0,0.75,0.0,0.0,0.0,2,hamilton_04,base_shock,0.5,66
